product_ID,product_title,price_clean,review_avg,link_product_image_clean
1411600618,"1 cây sen đá size vỉ mini 2-5cm tuỳ chọn |FREESHIP| SENĐÁ ĐÀ LẠT, ĐÃ THUẦN KHÍ HẬU, SIÊU KHOẺ ĐẸP, LỖI 1 ĐỔI 1",7000,3.77,https://cf.shopee.vn/file/b6c697a4f4bdd9fd7ad7931f52865717_tn
4164468704,SET 10 chậu nhựa trồng sen đá xương rồng size 7x7 cm màu đen,27900,3.82,https://cf.shopee.vn/file/0687c8b27fd919f6ddc901700fd75f0c_tn
2482893738,"Hộp vải đựng đồ, hộp chứa đồ đa năng bằng vải bố chống thấm 38*26cm",49000,4.13,https://cf.shopee.vn/file/32a0c7ce8767b877ed9afe652020530b_tn
3487147640,[Tặng móc treo] Cây lăn bụi làm sạch quần áo ga giường thảm sàn sofa tiện lợi,7600,4.13,https://cf.shopee.vn/file/64a1fa5a67c59333752921fa273d3741_tn
1390057599,Set 100 túi nhựa họa tiết hoạt hình dễ thương đựng bánh quy đa năng,13999,3.89,https://cf.shopee.vn/file/3479ead176327f28d3d432e7ada17f8d_tn
3035332474,"Miếng Silicon Lót Ly, Lót Cốc - Lót Nồi Xoong, Chén Bát Cách Nhiệt",19500,4.24,https://cf.shopee.vn/file/d8467e633326877ff6ac09d8d4042333_tn
2303079188,Thiết bị tưới nước tự động tiện lợi dành cho trồng cây cảnh,1000,4.14,https://cf.shopee.vn/file/fcdbd47ad794e10e2424ca78a65c11c6_tn
1069273792,Cốc nhựa gấp gọn du lịch hoạt hình - Cốc nhựa gấp gọn thông minh Clovershop68,5500,4.31,https://cf.shopee.vn/file/58d44f90db6f7ea96392a0d1160377f9_tn
672183416,Hộp Đựng Bàn Chải Đánh Răng Du Lịch Hình GẤU RILAKKUMA,7500,4.21,https://cf.shopee.vn/file/5f034d416f69a2187058d55c8cc89cfa_tn
2742021958,"GƯƠNG SOI DI ĐỘNG TOÀN THÂN CỰC NÉT HÀNG LOẠI 1, GIÁ RẺ NHẤT THỊ TRƯỜNG (KHỔ 38CM)",215000,4.09,https://cf.shopee.vn/file/0b76be8a827d4629785360faca5570af_tn
733299770,CHẬU NHỰA TRÒN MINI 🌺 7x7cm,5999,4.12,https://cf.shopee.vn/file/32190b9035a60ecde9131cae89151a2a_tn
3590426247,Hộp 12 Viên Sủi Tẩy Lồng Máy Giặt,12900,4.35,https://cf.shopee.vn/file/02dd8b8f34ea06ed6fa01138addfda96_tn
2037618637,"Thảm Trải Sàn, Thảm Lau Chân 3D Hình Thú, Thảm Bếp Thảm Lông Chống Trượt,Chống Hôi Chân,Thấm Hút Tốt.",19000,3.9,https://cf.shopee.vn/file/86c9b9b0702bc1a444c4e7d77c23ab3e_tn
796016634,Tranh tô màu theo số Gam❤️SALE❤️ trang trí có khung thanh lý,119000,4.25,https://cf.shopee.vn/file/cb6d3f0bfa9b1f6206d57cb9e3e6cb63_tn
782876296,COMBO 2 MÓC HÍT,3900,4.22,https://cf.shopee.vn/file/111e63ef24ef7c33ffdbf175e82d53ca_tn
2020583077,Máy Đuổi Chuột Muỗi Gián 3 In 1 Dùng Sóng Siêu Âm Thanh - CÓ HÌNH TEST SÓNG,350000,4.24,https://cf.shopee.vn/file/142d619537dedb486fd07dd27ae76555_tn
320128809,Đèn LED dây đồng dùng trang trí tiệc Giáng Sinh,10299,4.29,https://cf.shopee.vn/file/c1c9c6976e35b063ed9e2e034b0a7e69_tn
1153259632,Móc Treo Cây Lau Nhà Gắn Tường Siêu Bền Họa Tiết Hoạt Hình Dễ Thương,14000,4.38,https://cf.shopee.vn/file/a1db494dd07bd530b43092db6a028af4_tn
3842365643,BẢNG GỖ TREO SHOP [FREE THIẾT KẾ MẪU],50000,4.36,https://cf.shopee.vn/file/c3505641173c7298d6142ba522234f89_tn
1633138894,Bộ 3 món dụng cụ làm vườn mini,39000,4.21,https://cf.shopee.vn/file/f6780196a5ca1fb0ef7f3f245b807e8d_tn
3209278237,Móc Treo Quần Áo 9 Lỗ Đa Năng Tiện Dụng br00472,10000,4.27,https://cf.shopee.vn/file/0fd977f0fbe0c574676573b1e694b743_tn
721646965,Giá Treo Bàn Chải Và Kem Đánh Răng - Kệ Dính Tường Treo Bàn Chải Chắc Chắn 🍉Duashop🍉,14000,4.19,https://cf.shopee.vn/file/69f637cdf885adea146f9554d1a409cd_tn
3093154960,Hóa Đơn In Sẵn Tự Dính TUIGOIHANG Khổ 70x100mm Cuộn 300 Tem In Sẵn Thông Tin Theo Yêu Cầu,125000,4.41,https://cf.shopee.vn/file/862bbc3df7edadf8be9aa0b0fb2f7f33_tn
950324000,MÓC TREO QUẦN ÁO ĐA NĂNG,9500,4.31,https://cf.shopee.vn/file/f4c34b27289110358cd79486aae57194_tn
4023258974,Mũ Tắm Trùm Tóc Hình Thú Cute,5000,4.37,https://cf.shopee.vn/file/c59c14cd9c9471e5c4876852c5897d11_tn
2603279672,"Cốc đong chia vạch 30ml 100ml 200ml, cốc đo lường",2000,4.15,https://cf.shopee.vn/file/6aefad2e5ca050245bc7eece5f990b56_tn
1496825940,Vỏ gối nằm Cotton poly kích thước 45 x 65 cm,19000,3.73,https://cf.shopee.vn/file/893f7475d10e5e9f98184e37e732aa32_tn
2974160949,Mô hình Miếng bánh kem charm slime,2500,4.08,https://cf.shopee.vn/file/8cd6030ded7c29cab572231c935fd4ca_tn
432395232,"Khăn trải bàn vải kẻ caro, vải vân gỗ, vải báo chí nhiều kích cỡ",69000,4.25,https://cf.shopee.vn/file/ec2f989ddd6b1523b6f0e1d9d9d1e76e_tn
3115244251,"100 chiếc Túi zip mini đựng trang sức, đá quý",30000,4.34,https://cf.shopee.vn/file/3788b73bd99e636a8d9d32a1d082410f_tn
2146751496,Cây không khí hồ ly -Tillandsia funckiana,29900,4.09,https://cf.shopee.vn/file/2e0dc63d37d22d7f7dc763db4424bfcb_tn
792818952,"Vải phông nền kẻ caro, vân gỗ, vân báo chí chụp ảnh sản phẩm nhiều kích thước",29000,3.93,https://cf.shopee.vn/file/0c126593af95364390acc1216c5ce2ca_tn
955865026,[Chính hãng] Cọ rửa chai lọ IKEA MELDEVAG,34000,4.51,https://cf.shopee.vn/file/28989e91638ded5fcbdda3936cd03d9e_tn
3969578495,Ly (cốc) thủy tinh quai 500ml có nắp nhôm kín,15000,4.85,https://cf.shopee.vn/file/10d37760f0d85d889d1ef51266869804_tn
1379894643,🎨 Toan vẽ tranh 20x30 bố vẽ khung tranh,15000,4.36,https://cf.shopee.vn/file/f2a0d0b168ef84919c092ebe39dcdd26_tn
1754133827,Túi đựng giày chống bẩn để giày size 41*31cm và 37*27cm,6999,4.48,https://cf.shopee.vn/file/4d5b9510916b5428bdba351c5b60113d_tn
569848344,"Túi giặt đồ máy giặt hình hoa set 5 chiếc, túi lưới giặt quần áo tiện lợi",59000,4.13,https://cf.shopee.vn/file/25554e00f0229f5c59ab151f5cecd9de_tn
1962875063,"Móc Treo Đồ, Dán Tường Siêu Bền Đa Năng Chịu Lực trong suốt.",1900,4.24,https://cf.shopee.vn/file/1db778da71dbb864163d9cd26418c6e3_tn
1721214933,Băng Bịt Mắt Ngủ Lụa Thoải Mái Chất Lượng Cao,19999,4.37,https://cf.shopee.vn/file/dc018fb2e0ef1add7c851e0ea4bb7a96_tn
3398030495,"Ly giữ nhiệt HVP 💖FREE SHIP - HÀNG HÃNG 100%💖 Ly giữ nhiệt inox 304 HVP, dung tích 900ml",147000,3.77,https://cf.shopee.vn/file/126909b8a0e88a97b47c9a3adc0fcc6f_tn
1734199356,"Vải chụp ảnh decor vân gỗ , kẻ caro - ĐỌC KỸ THÔNG TIN SẢN PHẨM (Thảm chụp ảnh, phông nền chụp ảnh )",36000,4.08,https://cf.shopee.vn/file/c7338da44df26653ba58754791c424ca_tn
1675962383,Kệ Sắt Đựng Đồ Để Bàn Xếp Chồng Có Thể Gấp Gọn Đa Năng,33000,3.28,https://cf.shopee.vn/file/3b1d5785f945484525c509898e344d87_tn
2858697745,"[Tặng tem nhãn] Bộ Lọ đựng gia vị , hũ gia vị thủy tinh kèm thìa, thìa khuấy (tách lẻ )",10000,3.73,https://cf.shopee.vn/file/ef7f542252b93ecbb38b71264c289174_tn
2802511673,[Sale khủng] Túi bạt dứa đựng chăn quần áo mọi kích thước siêu bền chống nước,10000,4.07,https://cf.shopee.vn/file/b118e819b8ae1ae797dc77e59e769f86_tn
2432745044,Túi gói hàng niêm phong chuyển phát nhanh - túi đóng hàng niêm phong tự dính NHỰA HVT HCM size 20*30,36000,4.37,https://cf.shopee.vn/file/e429ebbab127a8ba8ffe7db7f12d733c_tn
4088349801,Miếng Giấy Dán Nhà Bếp Cách Nhiệt Chống Dầu Mỡ - Decal Dán Bếp (75x45cm),14000,4.17,https://cf.shopee.vn/file/90ef82fe51a998d36826107ae84c7fbb_tn
3839399407,"Khăn lau bếp, lau ô tô, lau bàn, khăn KT 30 * 30 cm",6000,4.18,https://cf.shopee.vn/file/3e45fb7f2807bf76734f449054cf8f93_tn
1015931549,Sỉ 10 Móc Dán Tường Thần Thánh,5900,4.08,https://cf.shopee.vn/file/29efd2e9cc98d39ab3ca10286bbb148f_tn
3631050629,Bình Giữ Nhiệt Ruột Inox 750ml Có Ống Hút,129000,4.21,https://cf.shopee.vn/file/faf4cbd89467145baf31a6c2e0724cf4_tn
1718299227,Bộ 50 sticker dán trang trí chống thấm nước họa tiết Jujutsu Kaisen 01,21000,4.21,https://cf.shopee.vn/file/61389991d7407d16a9a1908a1bc878b2_tn
2954987592,CHẬU ĐẤT NUNG 🎁 SIÊU PHẨM TRỒNG SEN ĐÁ 🎁,5199,4.27,https://cf.shopee.vn/file/de1b5ffdffa01f7344803ad37fe3a1ef_tn
3100514445,HỘP ĐỰNG ĐỒ LÓT 24 NGĂN,29000,4.33,https://cf.shopee.vn/file/930bccf1210562b23a4086d6162999f8_tn
2067838673,KHỬ MÙI HÔI CHAT THAI EMZEO,30000,4.47,https://cf.shopee.vn/file/ff6738693c1361fd0c2290740d14a1c2_tn
3188292086,Cọ silicone phết dầu làm bánh và nướng BBQ nhiều màu,5000,3.96,https://cf.shopee.vn/file/d015858682a8daddde7c884b3a02535a_tn
3078175063,Hạt giống Cà Chua Bi Chùm 30 Hạt,9920,3.97,https://cf.shopee.vn/file/6647b46f7033217b82f3c4364371b50d_tn
2354805259,Hồng bạch trà (hồng bụi hoa thơm),55000,4.57,https://cf.shopee.vn/file/f1b2cc3e753abe121a73c109cacf93cf_tn
1301582441,Mô hình mèo cưng thu nhỏ dùng trang trí tiểu cảnh đẹp mắt,14400,3.99,https://cf.shopee.vn/file/efb0989bf640abf0db98e048a2e0acc1_tn
433477312,[ Loại 1 - Kèm keo dán] Rèm Kim Tuyến Trang Trí Tiệc 2mx1m,14320,3.95,https://cf.shopee.vn/file/a6052108bbfb6586bf4fcc2d283c1803_tn
3732864826,Bông Tắm Vacosi BP21,39000,4.03,https://cf.shopee.vn/file/0dbaf3a1a5bfc49a7c38df33f1a3ceb7_tn
1038811225,"Đèn LED, đèn NEON trang trí nhiều hình (ĐÃ KÈM PIN)",69000,4.3,https://cf.shopee.vn/file/5bf7d56c89d281dd337f20eb90b1e0bc_tn
2999435456,"KHOÁ TỦ LẠNH, NGĂN KÉO AN TOÀN CHO BÉ HÌNH GẤU",8900,4.22,https://cf.shopee.vn/file/65a7015c8f39b7d3b7696106da58a4f7_tn
3837033287,Móc dính hình chữ nhật đa năng loại đẹp ( Loại ngắn ),15000,4.48,https://cf.shopee.vn/file/1892dbd71824a68e8e01ce85359fbafb_tn
2372001520,"Đĩa ăn , khay ăn , đĩa trang trí nhựa nhiều hính dáng",29000,4.39,https://cf.shopee.vn/file/ca5b53d532d805ae482af7db0491925c_tn
3773853378,"[LOẠI TO] Mền Văn Phòng 2m x 1.5m, Nhiều Hình, Size Lớn, Mền Ngủ Siêu To Khổng Lồ",75000,3.98,https://cf.shopee.vn/file/6791d328d3ef514bcc75ac62aa3c7bce_tn
4145152239,Muỗng ăn bằng thép không gỉ phong cách Hàn Quốc,14500,4.04,https://cf.shopee.vn/file/ccbe31a789c38e124e1b97277a6b9a50_tn
1093350181,BÀN CHẢI CHÀ SÀN HÀNG VIỆT NAM CHẤT LƯỢNG CAO GIÁ RẺ,7500,4.35,https://cf.shopee.vn/file/7e31d3703607c09485bd38e9c94fe688_tn
2799756996,Thảm lông loang trải sàn hàng loại 1 kích thước m6-2m,154050,3.74,https://cf.shopee.vn/file/a45fdbc887093231fe8e55078889501d_tn
681080703,"Bộ 10 đôi đũa nhựa cao cấp kiểu dáng sang trọng, đũa nhựa ăn cơm kháng khuẩn chịu nhiệt chống trơn cực tốt",11900,3.45,https://cf.shopee.vn/file/641483cd1b42b99fe8fd632ab4748556_tn
2090260038,Túi bóng kính dán miệng OPP đóng hàng chuyên nghiệp,63888,3.42,https://cf.shopee.vn/file/05119e5c86f05b32e82bf65f636c679f_tn
2883740207,BÁN BUÔN TÚI ĐEN ĐỰNG RÁC -GÓI HÀNG ĐỦ SIZE,19500,3.31,https://cf.shopee.vn/file/5039a3051ebc77617089a8f3d8d4b281_tn
1985256565,"Móc Dán Tường Treo Chai Dầu Gội, Sữa Tắm, Xà Phòng, Nước Rửa Tay/ Giá Gắn Tường Nhà Tắm, Bồn Rửa",10500,3.94,https://cf.shopee.vn/file/9210017a6302825e527396f697b8cfed_tn
2211516811,Móc treo quần áo 9 ô thiết kế rãnh trượt thông minh,12000,4.62,https://cf.shopee.vn/file/c38bdb873907cf7e5fbafb1df0eb0337_tn
4284164896,"Bao đổi trả trong vòng 30 ngày, Rèm cửa chống nắng 95% mẫu mới nhất năm 2021",59000,4.55,https://cf.shopee.vn/file/9e6cff794c485779ca064e4002cabba8_tn
3868247958,Thảm lông chụp hình trắng (lông dài hồ ly),49000,4.31,https://cf.shopee.vn/file/9c6803f111fe7b6d2dd37c1a198a2cf7_tn
2116992393,Gương trang điểm tai mèo xoay 360 độ - Gương để bàn dễ thương phong cách Hàn Quốc Clovershop68,35000,4.26,https://cf.shopee.vn/file/dd36cca33522bd4a8461ae8b892c7560_tn
2557159937,"Hạt Giống Khổ Qua Cao Sản Siêu Trái, Thanh Nhiệt Gói 2gr",10800,4.56,https://cf.shopee.vn/file/9d4c7a461284c4178de134d3e6185ede_tn
3961769837,[ CÓ ĐÈN LED ] - Dreamcatcher 2 tầng gắn lông vũ ( HÓT ),55000,4.17,https://cf.shopee.vn/file/c6f938743f6807d1b265ed3c9c2948e9_tn
2834588487,"Hạt Giống Đậu Rồng/ Đậu Khế (10 Gr) - Dễ Trồng,Giòn, Dinh Dưỡng Cao - MUA 3 TẶNG 1 CÙNG LOẠI",7500,3.9,https://cf.shopee.vn/file/9c53185a32215deaae073883c2d435c5_tn
2167909282,Bộ 5 Hộp Bảo Quản Thực Phẩm 2288 Bằng Nhựa Song Long,20700,3.8,https://cf.shopee.vn/file/c450230ecef318b568c1cb5a04643925_tn
1816120375,khăn trải giường Spa kt 90x190cm 700gr,76000,3.8,https://cf.shopee.vn/file/608dc6e77ebb5ba5374a9f0d6b30fcd3_tn
459897665,"Rèm kim tuyến trang trí sinh nhật , đám cưới",15200,4.09,https://cf.shopee.vn/file/7356fba6921ab8dd6fbaa60065b70e16_tn
2090103987,Tinh dầu Trà Trắng Noison | White Tea Essential Oil,65000,4.38,https://cf.shopee.vn/file/5dfb9c427023f671f52c08a08e7f1154_tn
459949474,Gương trang điểm để bàn 2 mặt vintage phong cách tiểu thư -may.decor-,80000,4.48,https://cf.shopee.vn/file/680ef28a358c008e9a9b46e4d487e121_tn
3083439323,Kẹp miệng túi thực phẩm bằng nhựa chuyên dụng chất lượng cao,17000,4.41,https://cf.shopee.vn/file/5cabf7f76e574900f7b93b52217fae3f_tn
1827767629,"hastag cầm tay chụp hình đám cưới, sinh nhật, họp lớp",28900,3.58,https://cf.shopee.vn/file/c889f7d36747787cfc1ba672ce1d73c1_tn
3734389316,Máy Rửa Xe Mini LCN 💎FREESHIP3💎 Dây Đồng Hàng Loại 1 Chính Hãng,870000,3.98,https://cf.shopee.vn/file/70d8a0e680cd5db3893604c4e3f9a711_tn
2320752161,Đèn Học Để Bàn Chống Cận LED Rạng Đông 6W - RD-RL-38 (Có Cảm Ứng Đổi Màu Ánh Sáng),167211,4.17,https://cf.shopee.vn/file/9fc74c86debaf1f57a938382a5a7754a_tn
2640137026,Tinh dầu Sả Chanh/ Bạc Hà/ Quế/ lavender/ Bưởi/ Cam/ hoa lài/ quýt/ hương thảo/ tràm gió/ gừng/ hoa hồng/ sen/ hương nhu,25000,3.88,https://cf.shopee.vn/file/6baacefb8b1e1ea76368107cf6e6d17c_tn
4141652548,"hashtag cầm tay, biển tên cầm tay trang trí sinh nhật, trang trí tiệc khai trương, sự kiện thiết kế riêng theo yêu cầu",29900,3.88,https://cf.shopee.vn/file/2dce71e9c7feeb4737113bcfaa4d7c38_tn
3212590719,"Khăn tắm sợi microfiber cỡ lớn, khăn lau lông mềm mịn, siêu thấm hút nước 70x140 cm, nhiều màu - Việt thư",165000,3.41,https://cf.shopee.vn/file/ea96cc18e8c1bbe6cb4b40817eb57cb7_tn
3199842810,💗FREESHIP💗 Khăn trải bàn ren hoa nhựa PVC ĐỦ KÍCH THƯỚC HÀNG ĐẸP ảnh thật- Jacky Decor,27000,4.3,https://cf.shopee.vn/file/87707ae22757bb1e827095a57228fc4a_tn
3040001528,10 Móc Dán Tường 3D Siêu Chắc Chắn,12600,4.38,https://cf.shopee.vn/file/4106054d95bda2001244bbd00840cda3_tn
3179808017,10H- HẠT GIỐNG BÍ NGÒI,9900,4.33,https://cf.shopee.vn/file/ec5ea26c3866635ba0df0b8a2c09a126_tn
1078131978,[ĐẶC BIỆT] CÂY GẮP RÁC ỐNG CỐNG [MỖI NHÀ 1 CÂY],19000,4.29,https://cf.shopee.vn/file/1a026c82b6b876c038e6a1963bfa815b_tn
665639902,Dụng Cụ Đánh Trứng Chất Liệu Inox Bền Bỉ Tiện Dụng runbu998,15400,4.09,https://cf.shopee.vn/file/69c9b26b18721b73c0752ed1f962b5ad_tn
1766705382,Khăn mặt lông cừu vân kẻ sọc kich thước 30x50,25000,3.89,https://cf.shopee.vn/file/7799883d3e5499a82579f7a714b93761_tn
1658424407,Set 50 Miếng Dán Trang Trí Chống Nước Họa Tiết Giáng Sinh Xinh Xắn,21000,3.93,https://cf.shopee.vn/file/cd7a8b862c1c569e94355458b0c6d28a_tn
3411139981,Decal dán tường thỏ nhổ cà rốt,28000,3.88,https://cf.shopee.vn/file/4a8e76ce48514f9f2e0818c1100f5ef4_tn
2428503084,1GR - HẠT GIỐNG LÁ CÂY RAU KINH GIỚI,9900,3.29,https://cf.shopee.vn/file/53482913ab60c9240c5e0f4b8db66e15_tn
3074277242,BƠM BÓNG CẦM TAY TIỆN DỤNG,15000,3.15,https://cf.shopee.vn/file/fd22c2def6e52fdc696f2fa8826b93c8_tn
3445109805,Bóng đèn cho đèn xông tinh dầu (mua Combo5 giá rẻ hơn) có thể chỉnh mạnh yếu nguồn 220V,8000,3.77,https://cf.shopee.vn/file/6ba1e941c9789b71e60f1bcdbebfe94a_tn
1030888403,[GIÁ LUÔN LUÔN RẺ] Bình đựng nước thủy tinh dây xách 500ml,12000,4.01,https://cf.shopee.vn/file/eb04ef3646ca13e4a66a6734cf51fd56_tn
2152097902,Set 10 Móc Treo Đồ Trong Suốt,8999,4.05,https://cf.shopee.vn/file/3952dce04d5acfbca2f8c053ccb46335_tn
1388090919,Bộ 50 nhãn dán hình động vật ngộ nghĩnh,6750,4.48,https://cf.shopee.vn/file/fc20637fe23fc35815fcca910d14a5a7_tn
1801429872,Bàn chải vệ sinh giày thiết kế đầu mềm đa chức năng tiện lợi dễ sử dụng,1000,4.15,https://cf.shopee.vn/file/3643faa2230e3c9030d1aa22f8f4bbeb_tn
1828191175,20H - HẠT GIỐNG CÀ CHUA LEO GIÀN,12900,4.37,https://cf.shopee.vn/file/d7f377f651eecf882fd0fd387a0d9bb3_tn
3127386581,5GR - HẠT GIỐNG RAU DỀN CƠM,7900,4.29,https://cf.shopee.vn/file/2fb3d761369ca3a5ee2490db642e8c3c_tn
3230784770,Dây Phơi Treo Đồ Thông Minh (SP000274),11000,4.16,https://cf.shopee.vn/file/a75990ff13bea068dbb789183530b565_tn
1937230630,Phễu silicon có thể gập lại tiện dụng cho nhà bếp,8979,4.36,https://cf.shopee.vn/file/b06f805a97f1327346374a685e0f2596_tn
2471510396,1Gr Hạt Giống Cải Tatsoi (B2.203| C49*W51),9900,3.86,https://cf.shopee.vn/file/450e27e094ff95145c36f29ec815caf6_tn
3677761389,Bóng Gặt Là Thẳng Quần Áo - Cầu Gai Thả Máy Giặt Hỗ Trợ Giảm Nhăn - Bóng Giặt Sinh Học 🍉Duashop🍉,1000,4.1,https://cf.shopee.vn/file/6fee9111edc48c34c37abd1037429764_tn
1189423234,tăm xĩa răng trúc phát tài 1 gói nhỏ,1000,4.2,https://cf.shopee.vn/file/ec028339d92b969fdc4a7c7394efd8d9_tn
2158768968,Miếng Silicon Rửa Chén Bát,3395,4.06,https://cf.shopee.vn/file/c0a658d9ca73805fb9d95f926bf4aa6d_tn
143750569,Kệ Để Đồ Phòng Tắm Thông Minh [Bộ Nhả Kem Tự Động] Oenon Loại 2 Cốc Tiện Lợi,134000,4.36,https://cf.shopee.vn/file/e7285dff4254c9064d0206894da21ad1_tn
1106800201,"Rèm cửa chống nắng cực tốt 🔆 siêu rẻ , siêu đẹp - Rèm Cửa Thanh Minh",69000,4.58,https://cf.shopee.vn/file/a66e0b663e427190b4a930b62a5856af_tn
4242768262,"Túi Gói Hàng Túi Niêm Phong Các Size Nhỏ 15x20, 20x30, 20x35 Đóng Gói Đơn Nhỏ, Phụ Kiện, Ốp Điện Thoại,...",29000,4.57,https://cf.shopee.vn/file/1c07cb04d96beaae2c1aba0ce54a2bab_tn
696596771,Bình Xịt Mini Trong Suốt Dung Tích 100ml Tiện Dụng,1000,4.47,https://cf.shopee.vn/file/948d087b896cbab8cf3de4e07839c83d_tn
3213230272,"[CÓ SẴN- RẺ NHẤT VN] Túi zip hologram, túi zipper đủ 6 Size",1000,4.54,https://cf.shopee.vn/file/d2e573acc1ebac287f8ee26b6a918dd7_tn
68839440,Kệ tủ đựng mỹ phẩm đồ trang điểm mini trong suốt 4 tầng Tashuan TS-5338,179000,4.54,https://cf.shopee.vn/file/0e61e1e98874a10db45a119c666779f3_tn
3990192044,Dụng cụ silicon dùng trộn kem/ bơ làm bánh tiện dụng dùng trong nhà bếp,14000,4.47,https://cf.shopee.vn/file/c9123a039c53296c6ce62eacbf2fc85e_tn
818229435,Combo 05 khăn lau đa năng siêu thấm nước TL209,20900,4.33,https://cf.shopee.vn/file/da8c5657cb534e00c450ae09a23ed1da_tn
4226641423,Hoa giả | HOA HỒNG LỤA PATTAUSTIN PHỦ PHẤN SÁP LOẠI ĐẶC BIỆT GIỐNG THẬT,18000,4.38,https://cf.shopee.vn/file/0a9572ea7cc085492c7d711599b18e3d_tn
667259563,Bộ hộp cơm thủy tinh chia ngăn - Hộp cơm văn phòng - Hộp đựng thức ăn - Túi giữ nhiệt,175000,4.33,https://cf.shopee.vn/file/92aa9676c902133491ac23d728e2cded_tn
1727078674,Combo 10 lọ tinh dầu480h chính hãng ParPar,166000,4.38,https://cf.shopee.vn/file/a3ae24ed7326574ce9581012fed4126e_tn
2140811726,"Khăn lau mặt lông mềm siêu thấm hút nước MDT, khăn lau đa năng 30 x 60 cm _KH60",28000,4.5,https://cf.shopee.vn/file/0aeaa9848367337319d1667ab4929e81_tn
1983150747,0.5 GR - HẠT GIỐNG BẮP CẢI XANH CHỊU NHIỆT,7600,4.48,https://cf.shopee.vn/file/5a41b8b07197bb7890da3b687281d857_tn
316904514,"Dây chữ happy birthday bằng giấy, trang trí sinh nhật",18000,4.62,https://cf.shopee.vn/file/afe0c665266f19c4b0606a46ada3717c_tn
416304897,"Nến tealight 50 viên cháy 4h-5h không mùi, không khói",56000,4.56,https://cf.shopee.vn/file/7bd1b248aa4d8c3fe5c2073e5536a431_tn
4212993606,Chổi quét silicon đúc liền nhiều màu,20000,4.48,https://cf.shopee.vn/file/94a965449a425aca4e9aeb3093b8dc0d_tn
3939248071,100H - HẠT GIỐNG HOA BẤT TỬ,9900,3.78,https://cf.shopee.vn/file/bfbd25bafe622ae2d762710a5628ff29_tn
4073812828,Cây để giấy đứng Gỗ Đức Thành 22431,39000,4.33,https://cf.shopee.vn/file/5866dd17e85fd69a23d8ca518513544c_tn
2114178086,Đèn bàn LED cảm ứng Rạng Đông RD-RL-36.LED,183000,4.28,https://cf.shopee.vn/file/6868a1f196f46f08fb41c37689fda0ed_tn
892314148,10h Hạt Giống Cà Chua Trứng Hồng Chịu Hạn Porter (A3.102| C3*W45),18000,3.47,https://cf.shopee.vn/file/3fd44f7f7575799465d6c362dc699206_tn
1100570997,🔥Set 20 Túi Kiếng Bóng Chiết Khẩu Trang Unicharm 3D Mask Nhật Bản 🔥,4950,3.65,https://cf.shopee.vn/file/6300eb952029497700909eb1a9ff21a5_tn
471304010,Set bóng trang trí sinh nhật Happy Birthday kèm đèn Led,139000,3.3,https://cf.shopee.vn/file/3429d1d67f7a00ee20865b9c40ff0c0f_tn
1969037878,Túi Lọc Rác Bồn Rửa Chén Bát TLR01 (100 Chiếc),25000,3.99,https://cf.shopee.vn/file/7ec8e3cd84496e08a71050456d81f541_tn
988403271,QUẠT NHỰA CẦM TAY HOẠT HÌNH XUA TAN NẮNG HÈ,5800,4.07,https://cf.shopee.vn/file/eaa37e1bb691ab4b8936af8b89c8b242_tn
780127238,"Bộ Dụng Cụ Làm Vườn Mini 3 Món Tiện Lợi, Dễ Sử Dụng (Cán Gỗ Mini)",19000,3.88,https://cf.shopee.vn/file/49599dcd7bcc269693a69c5232ef7887_tn
1062304531,"Jack sạc DC 5.5x2.1 , 5.5x2.5 nút bịt chống nước tự chọn",2345,4.17,https://cf.shopee.vn/file/d0c5789769235ae5eecac3d954661638_tn
2034306510,Bông tắm cao cấp lưới tròn tạo bọt,9000,3.98,https://cf.shopee.vn/file/26144b7af2f35e0b2ee7957ef600e7f2_tn
2995658923,Nệm cao su Thắng lợi đủ các size cao 10cm(phân) bh 15 năm,944000,4.4,https://cf.shopee.vn/file/64af7e11cc008232a1bf55cd56a91c05_tn
4079448807,"GA CHUN BỌC ĐỆM POLY COTTON M6, M8 ĐẦY ĐỦ NHẤT (phần 3)",69000,4.64,https://cf.shopee.vn/file/755b75d97ba377852c02830d3fa0fca6_tn
3119987909,Máy xông tinh dầu phòng ngủ HOMME làm thơm phòng có đèn LED thay đèn ngủ,145000,4.22,https://cf.shopee.vn/file/0092cc8f317acc74363b7c7f5f9540bf_tn
2809405036,"Cây lăn làm sạch bụi quần áo, ga giường, sofa",10000,4.85,https://cf.shopee.vn/file/afd46970958cd8ca017b7c5a7367079a_tn
3323290301,Dây Đèn Led Cherry Ball Màu Vàng Nắng Không Chớp Nháy Dùng Pin AA Hoặc Cắm Điện Hoặc USB - Dây Đèn Led Trang Trí,18905,4.78,https://cf.shopee.vn/file/3c1d227aecfbb28b28163ca4f298dadb_tn
3076950309,[CAM KẾT VẬN CHUYỂN] Lọ hoa thủy tinh Symphony - Phong cách Bắc Âu,115000,3.84,https://cf.shopee.vn/file/dc6f924a5c2b3d439da514c7b2991e10_tn
136961631,"Vỉ hấp, đô xôi inox đa năng, tiện lợi",21500,3.84,https://cf.shopee.vn/file/278407541ec0ae721329dbbfa374d6ee_tn
